exerciseId,patternId,exerciseName,imageFilename,imageURL,key,mode,rhythm,articulation,dynamic,timeSignature,direction,description,patternType
285,5,C Jazz Minor Quarter-Note Rhythm Pattern 5,285_c_jazz_minor_quarter-note_rhythm_Pattern_5.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/285_c_jazz_minor_quarter-note_rhythm_Pattern_5.cropped.png,c,jazz_minor,quarter-note,[],,"(4, 4)",,Play all notes with the same tone.,rhythm
286,6,C Jazz Minor Whole Note Long Tone Pattern 6,286_c_jazz_minor_whole_note_long_tone_Pattern_6.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/286_c_jazz_minor_whole_note_long_tone_Pattern_6.cropped.png,c,jazz_minor,whole_note,[],,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
287,7,C Jazz Minor Quarter-Note Interval Pattern 7,287_c_jazz_minor_quarter-note_interval_Pattern_7.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/287_c_jazz_minor_quarter-note_interval_Pattern_7.cropped.png,c,jazz_minor,quarter-note,[],,"(4, 4)",,Quick and precise finger movement.,interval
288,8,C Jazz Minor Whole Note Long Tone Fermata Pattern 8,288_c_jazz_minor_whole_note_long_tone_fermata_Pattern_8.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/288_c_jazz_minor_whole_note_long_tone_fermata_Pattern_8.cropped.png,c,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
289,9,C Jazz Minor Quarter Note Scale Pattern 9,289_c_jazz_minor_quarter_note_scale_Pattern_9.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/289_c_jazz_minor_quarter_note_scale_Pattern_9.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,Play all notes evenly. Look ahead to the next note.,scale
290,10,C Jazz Minor Whole Note Long Tone Fermata Pattern 10,290_c_jazz_minor_whole_note_long_tone_fermata_Pattern_10.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/290_c_jazz_minor_whole_note_long_tone_fermata_Pattern_10.cropped.png,c,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
291,11,C Jazz Minor Quarter Note Scale Pattern 11,291_c_jazz_minor_quarter_note_scale_Pattern_11.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/291_c_jazz_minor_quarter_note_scale_Pattern_11.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,Play all notes evenly. Look ahead to the next note.,scale
292,12,C Jazz Minor Quarter Note Arpeggio Pattern 12,292_c_jazz_minor_quarter_note_arpeggio_Pattern_12.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/292_c_jazz_minor_quarter_note_arpeggio_Pattern_12.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,This is an arpeggio. Notice how it skips notes..,arpeggio
293,13,C Jazz Minor Whole Note Long Tone Fermata Pattern 13,293_c_jazz_minor_whole_note_long_tone_fermata_Pattern_13.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/293_c_jazz_minor_whole_note_long_tone_fermata_Pattern_13.cropped.png,c,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
294,14,C Jazz Minor Quarter Note Scale Pattern 14,294_c_jazz_minor_quarter_note_scale_Pattern_14.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/294_c_jazz_minor_quarter_note_scale_Pattern_14.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,Play each note evenly. Repeat as many times as you can!,scale
295,15,C Jazz Minor Quarter Note Scale Pattern 15,295_c_jazz_minor_quarter_note_scale_Pattern_15.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/295_c_jazz_minor_quarter_note_scale_Pattern_15.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,Play strictly in time with the metronome.,scale
296,16,C Jazz Minor Whole Note Long Tone Fermata Pattern 16,296_c_jazz_minor_whole_note_long_tone_fermata_Pattern_16.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/296_c_jazz_minor_whole_note_long_tone_fermata_Pattern_16.cropped.png,c,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
297,17,C Jazz Minor Quarter Note Scale Pattern 17,297_c_jazz_minor_quarter_note_scale_Pattern_17.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/297_c_jazz_minor_quarter_note_scale_Pattern_17.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,Play strictly in time with the metronome.,scale
298,18,C Jazz Minor Quarter Note Scale Pattern 18,298_c_jazz_minor_quarter_note_scale_Pattern_18.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/298_c_jazz_minor_quarter_note_scale_Pattern_18.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
299,19,C Jazz Minor Whole Note Long Tone Fermata Pattern 19,299_c_jazz_minor_whole_note_long_tone_fermata_Pattern_19.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/299_c_jazz_minor_whole_note_long_tone_fermata_Pattern_19.cropped.png,c,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
300,20,C Jazz Minor Quarter Note Scale Pattern 20,300_c_jazz_minor_quarter_note_scale_Pattern_20.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/300_c_jazz_minor_quarter_note_scale_Pattern_20.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,Adding the ninth helps the scale fit the metre.,scale
301,21,C Jazz Minor Quarter Note Arpeggio Pattern 21,301_c_jazz_minor_quarter_note_arpeggio_Pattern_21.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/301_c_jazz_minor_quarter_note_arpeggio_Pattern_21.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,This is an arpeggio. Notice how it skips notes..,arpeggio
302,22,C Jazz Minor Quarter Note Scale Pattern 22,302_c_jazz_minor_quarter_note_scale_Pattern_22.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/302_c_jazz_minor_quarter_note_scale_Pattern_22.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,Quick finger movement for a clean sound.,scale
303,23,C Jazz Minor Quarter Note Arpeggio Pattern 23,303_c_jazz_minor_quarter_note_arpeggio_Pattern_23.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/303_c_jazz_minor_quarter_note_arpeggio_Pattern_23.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,Repeat as many times as possible before the last note.,arpeggio
304,24,C Jazz Minor Quarter Note Arpeggio Pattern 24,304_c_jazz_minor_quarter_note_arpeggio_Pattern_24.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/304_c_jazz_minor_quarter_note_arpeggio_Pattern_24.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,Repeat as many times as possible before the last note.,arpeggio
305,25,C Jazz Minor Whole Note Long Tone Fermata Pattern 25,305_c_jazz_minor_whole_note_long_tone_fermata_Pattern_25.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/305_c_jazz_minor_whole_note_long_tone_fermata_Pattern_25.cropped.png,c,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,"Hold the note for the full value, off on 1 (-1). 
Use a mp to mf dynamic. 
Strive for a consistent, clear, in-tune, sound.",long_tone
306,26,C Jazz Minor Dotted Half Note Long Tone Pattern 26,306_c_jazz_minor_dotted_half_note_long_tone_Pattern_26.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/306_c_jazz_minor_dotted_half_note_long_tone_Pattern_26.cropped.png,c,jazz_minor,dotted_half_note,[],,"(3, 4)",,"Hold the note for the full value, off on 1 (-1). 
Use a mp to mf dynamic. 
Strive for a consistent, clear, in-tune, sound.",long_tone
307,27,C Jazz Minor Quarter Note Rhythm Pattern 27,307_c_jazz_minor_quarter_note_rhythm_Pattern_27.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/307_c_jazz_minor_quarter_note_rhythm_Pattern_27.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
308,28,C Jazz Minor Quarter Note Rhythm Pattern 28,308_c_jazz_minor_quarter_note_rhythm_Pattern_28.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/308_c_jazz_minor_quarter_note_rhythm_Pattern_28.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold each note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
309,29,C Jazz Minor Quarter Note Rhythm Pattern 29,309_c_jazz_minor_quarter_note_rhythm_Pattern_29.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/309_c_jazz_minor_quarter_note_rhythm_Pattern_29.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold each note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
310,30,C Jazz Minor Half Note Scale Pattern 30,310_c_jazz_minor_half_note_scale_Pattern_30.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/310_c_jazz_minor_half_note_scale_Pattern_30.cropped.png,c,jazz_minor,half_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.
 Play each note evenly.",scale
311,31,C Jazz Minor Scale Pattern 31,311_c_jazz_minor_scale_Pattern_31.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/311_c_jazz_minor_scale_Pattern_31.cropped.png,c,jazz_minor,,[],,"(3, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
312,32,C Jazz Minor Quarter Note Rhythm Pattern 32,312_c_jazz_minor_quarter_note_rhythm_Pattern_32.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/312_c_jazz_minor_quarter_note_rhythm_Pattern_32.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
313,33,C Jazz Minor Quarter Note Rhythm Pattern 33,313_c_jazz_minor_quarter_note_rhythm_Pattern_33.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/313_c_jazz_minor_quarter_note_rhythm_Pattern_33.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
314,34,C Jazz Minor Quarter Note Rhythm Pattern 34,314_c_jazz_minor_quarter_note_rhythm_Pattern_34.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/314_c_jazz_minor_quarter_note_rhythm_Pattern_34.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
315,35,C Jazz Minor Quarter Note Scale Pattern 35,315_c_jazz_minor_quarter_note_scale_Pattern_35.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/315_c_jazz_minor_quarter_note_scale_Pattern_35.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
316,36,C Jazz Minor Quarter Note Scale Pattern 36,316_c_jazz_minor_quarter_note_scale_Pattern_36.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/316_c_jazz_minor_quarter_note_scale_Pattern_36.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
317,37,C Jazz Minor Quarter Note Scale Pattern 37,317_c_jazz_minor_quarter_note_scale_Pattern_37.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/317_c_jazz_minor_quarter_note_scale_Pattern_37.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
318,38,C Jazz Minor Quarter Note Scale Pattern 38,318_c_jazz_minor_quarter_note_scale_Pattern_38.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/318_c_jazz_minor_quarter_note_scale_Pattern_38.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
319,39,C Jazz Minor Quarter Note Scale Pattern 39,319_c_jazz_minor_quarter_note_scale_Pattern_39.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/319_c_jazz_minor_quarter_note_scale_Pattern_39.cropped.png,c,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
320,0,D Major Whole Note Long Tone Fermata Pattern 0,320_d_major_whole_note_long_tone_fermata_Pattern_0.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/320_d_major_whole_note_long_tone_fermata_Pattern_0.cropped.png,d,major,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note for as long as you can. Make sure it has a clean ending!,long_tone
321,1,D Major Whole Note Long Tone Fermata Pattern 1,321_d_major_whole_note_long_tone_fermata_Pattern_1.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/321_d_major_whole_note_long_tone_fermata_Pattern_1.cropped.png,d,major,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note for as long as you can. Make sure it has a clean ending!,long_tone
322,2,D Major Quarter-Note Rhythm Pattern 2,322_d_major_quarter-note_rhythm_Pattern_2.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/322_d_major_quarter-note_rhythm_Pattern_2.cropped.png,d,major,quarter-note,[],,"(4, 4)",,Play both notes evenly and in time.,rhythm
323,3,D Major Quarter-Note Rhythm Pattern 3,323_d_major_quarter-note_rhythm_Pattern_3.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/323_d_major_quarter-note_rhythm_Pattern_3.cropped.png,d,major,quarter-note,[],,"(4, 4)",,Play the notes evenly and precisely.,rhythm
324,4,D Major Quarter-Note Rhythm Pattern 4,324_d_major_quarter-note_rhythm_Pattern_4.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/324_d_major_quarter-note_rhythm_Pattern_4.cropped.png,d,major,quarter-note,[],,"(4, 4)",,"Quick, precise finger movement.",rhythm
325,5,D Major Quarter-Note Rhythm Pattern 5,325_d_major_quarter-note_rhythm_Pattern_5.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/325_d_major_quarter-note_rhythm_Pattern_5.cropped.png,d,major,quarter-note,[],,"(4, 4)",,Play all notes with the same tone.,rhythm
326,6,D Major Whole Note Long Tone Pattern 6,326_d_major_whole_note_long_tone_Pattern_6.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/326_d_major_whole_note_long_tone_Pattern_6.cropped.png,d,major,whole_note,[],,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
327,7,D Major Quarter-Note Interval Pattern 7,327_d_major_quarter-note_interval_Pattern_7.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/327_d_major_quarter-note_interval_Pattern_7.cropped.png,d,major,quarter-note,[],,"(4, 4)",,Quick and precise finger movement.,interval
328,8,D Major Whole Note Long Tone Fermata Pattern 8,328_d_major_whole_note_long_tone_fermata_Pattern_8.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/328_d_major_whole_note_long_tone_fermata_Pattern_8.cropped.png,d,major,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
329,9,D Major Quarter Note Scale Pattern 9,329_d_major_quarter_note_scale_Pattern_9.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/329_d_major_quarter_note_scale_Pattern_9.cropped.png,d,major,quarter_note,[],,"(4, 4)",,Play all notes evenly. Look ahead to the next note.,scale
330,10,D Major Whole Note Long Tone Fermata Pattern 10,330_d_major_whole_note_long_tone_fermata_Pattern_10.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/330_d_major_whole_note_long_tone_fermata_Pattern_10.cropped.png,d,major,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
331,11,D Major Quarter Note Scale Pattern 11,331_d_major_quarter_note_scale_Pattern_11.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/331_d_major_quarter_note_scale_Pattern_11.cropped.png,d,major,quarter_note,[],,"(4, 4)",,Play all notes evenly. Look ahead to the next note.,scale
332,12,D Major Quarter Note Arpeggio Pattern 12,332_d_major_quarter_note_arpeggio_Pattern_12.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/332_d_major_quarter_note_arpeggio_Pattern_12.cropped.png,d,major,quarter_note,[],,"(4, 4)",,This is an arpeggio. Notice how it skips notes..,arpeggio
333,13,D Major Whole Note Long Tone Fermata Pattern 13,333_d_major_whole_note_long_tone_fermata_Pattern_13.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/333_d_major_whole_note_long_tone_fermata_Pattern_13.cropped.png,d,major,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
334,14,D Major Quarter Note Scale Pattern 14,334_d_major_quarter_note_scale_Pattern_14.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/334_d_major_quarter_note_scale_Pattern_14.cropped.png,d,major,quarter_note,[],,"(4, 4)",,Play each note evenly. Repeat as many times as you can!,scale
335,15,D Major Quarter Note Scale Pattern 15,335_d_major_quarter_note_scale_Pattern_15.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/335_d_major_quarter_note_scale_Pattern_15.cropped.png,d,major,quarter_note,[],,"(4, 4)",,Play strictly in time with the metronome.,scale
336,16,D Major Whole Note Long Tone Fermata Pattern 16,336_d_major_whole_note_long_tone_fermata_Pattern_16.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/336_d_major_whole_note_long_tone_fermata_Pattern_16.cropped.png,d,major,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
337,17,D Major Quarter Note Scale Pattern 17,337_d_major_quarter_note_scale_Pattern_17.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/337_d_major_quarter_note_scale_Pattern_17.cropped.png,d,major,quarter_note,[],,"(4, 4)",,Play strictly in time with the metronome.,scale
338,18,D Major Quarter Note Scale Pattern 18,338_d_major_quarter_note_scale_Pattern_18.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/338_d_major_quarter_note_scale_Pattern_18.cropped.png,d,major,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
339,19,D Major Whole Note Long Tone Fermata Pattern 19,339_d_major_whole_note_long_tone_fermata_Pattern_19.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/339_d_major_whole_note_long_tone_fermata_Pattern_19.cropped.png,d,major,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
340,20,D Major Quarter Note Scale Pattern 20,340_d_major_quarter_note_scale_Pattern_20.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/340_d_major_quarter_note_scale_Pattern_20.cropped.png,d,major,quarter_note,[],,"(4, 4)",,Adding the ninth helps the scale fit the metre.,scale
341,21,D Major Quarter Note Arpeggio Pattern 21,341_d_major_quarter_note_arpeggio_Pattern_21.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/341_d_major_quarter_note_arpeggio_Pattern_21.cropped.png,d,major,quarter_note,[],,"(4, 4)",,This is an arpeggio. Notice how it skips notes..,arpeggio
342,22,D Major Quarter Note Scale Pattern 22,342_d_major_quarter_note_scale_Pattern_22.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/342_d_major_quarter_note_scale_Pattern_22.cropped.png,d,major,quarter_note,[],,"(4, 4)",,Quick finger movement for a clean sound.,scale
343,23,D Major Quarter Note Arpeggio Pattern 23,343_d_major_quarter_note_arpeggio_Pattern_23.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/343_d_major_quarter_note_arpeggio_Pattern_23.cropped.png,d,major,quarter_note,[],,"(4, 4)",,Repeat as many times as possible before the last note.,arpeggio
344,24,D Major Quarter Note Arpeggio Pattern 24,344_d_major_quarter_note_arpeggio_Pattern_24.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/344_d_major_quarter_note_arpeggio_Pattern_24.cropped.png,d,major,quarter_note,[],,"(4, 4)",,Repeat as many times as possible before the last note.,arpeggio
345,25,D Major Whole Note Long Tone Fermata Pattern 25,345_d_major_whole_note_long_tone_fermata_Pattern_25.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/345_d_major_whole_note_long_tone_fermata_Pattern_25.cropped.png,d,major,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,"Hold the note for the full value, off on 1 (-1). 
Use a mp to mf dynamic. 
Strive for a consistent, clear, in-tune, sound.",long_tone
346,26,D Major Dotted Half Note Long Tone Pattern 26,346_d_major_dotted_half_note_long_tone_Pattern_26.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/346_d_major_dotted_half_note_long_tone_Pattern_26.cropped.png,d,major,dotted_half_note,[],,"(3, 4)",,"Hold the note for the full value, off on 1 (-1). 
Use a mp to mf dynamic. 
Strive for a consistent, clear, in-tune, sound.",long_tone
347,27,D Major Quarter Note Rhythm Pattern 27,347_d_major_quarter_note_rhythm_Pattern_27.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/347_d_major_quarter_note_rhythm_Pattern_27.cropped.png,d,major,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
348,28,D Major Quarter Note Rhythm Pattern 28,348_d_major_quarter_note_rhythm_Pattern_28.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/348_d_major_quarter_note_rhythm_Pattern_28.cropped.png,d,major,quarter_note,[],,"(4, 4)",,"Hold each note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
349,29,D Major Quarter Note Rhythm Pattern 29,349_d_major_quarter_note_rhythm_Pattern_29.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/349_d_major_quarter_note_rhythm_Pattern_29.cropped.png,d,major,quarter_note,[],,"(4, 4)",,"Hold each note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
350,30,D Major Half Note Scale Pattern 30,350_d_major_half_note_scale_Pattern_30.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/350_d_major_half_note_scale_Pattern_30.cropped.png,d,major,half_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.
 Play each note evenly.",scale
351,31,D Major Scale Pattern 31,351_d_major_scale_Pattern_31.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/351_d_major_scale_Pattern_31.cropped.png,d,major,,[],,"(3, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
352,32,D Major Quarter Note Rhythm Pattern 32,352_d_major_quarter_note_rhythm_Pattern_32.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/352_d_major_quarter_note_rhythm_Pattern_32.cropped.png,d,major,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
353,33,D Major Quarter Note Rhythm Pattern 33,353_d_major_quarter_note_rhythm_Pattern_33.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/353_d_major_quarter_note_rhythm_Pattern_33.cropped.png,d,major,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
354,34,D Major Quarter Note Rhythm Pattern 34,354_d_major_quarter_note_rhythm_Pattern_34.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/354_d_major_quarter_note_rhythm_Pattern_34.cropped.png,d,major,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
355,35,D Major Quarter Note Scale Pattern 35,355_d_major_quarter_note_scale_Pattern_35.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/355_d_major_quarter_note_scale_Pattern_35.cropped.png,d,major,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
356,36,D Major Quarter Note Scale Pattern 36,356_d_major_quarter_note_scale_Pattern_36.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/356_d_major_quarter_note_scale_Pattern_36.cropped.png,d,major,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
357,37,D Major Quarter Note Scale Pattern 37,357_d_major_quarter_note_scale_Pattern_37.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/357_d_major_quarter_note_scale_Pattern_37.cropped.png,d,major,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
